TEMP,DO,pH,NITRATE_N_NITRITE_N,ClassLabel
21.3,4.9,7.9,0.6,3
25.5,7.05,7.995,1.195,3
28.0,7.1,8.1,0.56,3
31.0,7.3,7.0,0.138,3
25.8,7.2,8.0,0.7,3
26.0,7.6,8.1,1.43,3
27.3,7.7,8.1,0.71,3
27.4,7.4,7.9,0.7,3
28.0,7.5,8.2,0.89,3
27.5,7.1,8.3,0.48,3
23.6,7.8,7.8,0.4,3
32.0,7.8,7.2,0.15,3
25.0,7.4,8.0,0.53,3
25.0,7.3,8.5,1.0,3
31.0,7.6,7.1,0.15,3
25.8,7.2,7.9,0.1,3
24.0,7.7,7.9,7.27,3
24.8,7.2,7.6,1.0,3
26.2,7.1,7.9,0.45,3
33.0,4.8,7.5,0.72,3
33.3,4.8,8.3,6.0,3
30.4,7.6,7.1,0.1,3
27.0,7.567,7.9,8.3,3
27.25,7.125,7.55,0.45,3
24.8,7.4,8.0,0.65,3
19.5,4.9,7.7,4.2,3
30.0,7.7,8.1,0.9,3
24.5,7.6,8.1,0.6,3
22.927,8.0,7.8,1.742,3
23.667,7.767,7.542999999999999,2.775,3
21.0,4.2,7.6,7.6,3
15.61853767,4.0,7.32204508,2.441243535,3
23.9,7.8,7.9,0.0,3
25.0,7.5,7.53,0.5670000000000001,3
24.0,7.8,8.5,3.01,3
25.0,7.4,7.6,1.706,3
26.8,7.1,7.9,0.48,3
23.9,7.6,7.8,0.0,3
26.1,7.2,7.9,0.1,3
24.0,7.1,8.1,0.0,3
25.0,7.2,7.8,0.15,3
32.1,5.5,8.1,2.15,3
26.0,7.2,7.8,0.1,3
28.0,7.8,8.0,2.0,3
22.595,7.209,7.513,1.01,3
26.5,7.3,7.9,2.23,3
25.4,7.1,8.1,4.0,3
28.7,7.2,7.6,1.0,3
28.2,7.1,7.9,0.42,3
23.0,8.0,8.2,2.192,3
22.3,7.2,8.0,0.63,3
28.2,7.2,7.7,1.0,3
24.0,7.7,7.8,0.0,3
26.9,7.3,7.9,0.3,3
29.3,7.2,8.2,1.0,3
32.0,8.0,7.2,0.972,3
23.0,7.3,7.6,0.06,3
20.0895294,4.0,7.536996606000001,0.932283826,3
28.0,7.8,8.0,0.59,3
28.2,7.1,7.9,0.47,3
24.5,7.9,8.1,0.6,3
25.0,7.2,8.1,1.46,3
26.8,7.2,7.9,0.2,3
25.9,8.0,8.0,1.6,3
23.2,7.9,8.0,0.0,3
19.5,4.9,7.7,4.2,3
30.0,7.5,7.7,0.148,3
27.0,7.3,8.0,0.69,3
30.0,7.2,7.7,0.51,3
28.0,7.0,7.8,2.952,4
23.0,6.4,8.0,0.35,4
30.0,6.6,7.8,4.1,4
23.1,7.0,8.1,0.0,4
27.7,6.7,8.5,3.1,4
25.3,4.7,7.8,0.0,4
28.1,6.3,7.6,0.6,4
28.6,6.9,7.7,0.46,4
27.5,5.4,8.0,3.2,4
30.1,6.5,7.5,0.1,4
25.0,6.8,8.1,0.28,4
25.0,6.5,7.9,0.3,4
28.5,6.9,8.0,2.1,4
28.8,5.2,7.9,1.1,4
25.9,5.5,7.6,0.9,4
30.0,6.1,8.4,0.0,4
31.0,7.0,8.0,2.63,4
31.1,4.7,8.2,2.3,4
29.0,5.7,7.6,6.78,4
23.9,6.2,8.1,0.7,4
26.5,5.4,7.8,2.4,4
28.3,6.9,8.0,0.8,4
26.3,5.6,7.7,1.0,4
24.9,5.0,8.1,0.0,4
24.3,5.0,8.4,1.0,4
30.0,6.0,7.6,1.654,4
30.9,5.9,7.0,0.35,4
26.1,7.0,8.0,0.3,4
23.667,4.0,7.792999999999999,1.975,4
24.4,7.0,7.7,0.3,4
29.0,5.4,7.6,0.07,4
29.5,5.8,7.7,0.2,4
24.4,5.5,8.2,2.7,4
29.0,6.8,8.4,0.4,4
29.5,6.4,8.2,2.0,4
28.6,6.6,7.6,0.7,4
27.6,6.9,8.1,2.26,4
23.7,5.7,8.2,2.1,4
28.5,6.4,8.0,0.3,4
24.1,5.7,8.2,0.9,4
28.0,5.8,7.8,0.1,4
23.5,6.1,7.8,14.0,4
24.0,5.0,7.52,6.262,4
22.9,5.8,8.5,3.0,4
26.9,6.9,8.0,0.3,4
29.0,4.0,7.8,1.45,4
25.0,4.5,7.6,0.53,4
28.1,6.3,7.6,0.6,4
30.1,6.4,7.4,1.79,4
29.0,7.0,8.0,0.94,4
22.6,7.0,7.9,0.0,4
23.57,6.9,7.73,2.279,4
25.9,5.6,8.0,0.5,4
25.5,4.0,7.7,2.8,4
29.0,6.9,7.7,0.37,4
31.0,7.0,7.3,1.51,4
25.6,6.9,7.9,2.8,4
28.3,4.8,7.9,10.3,4
26.9,6.8,8.2,0.45,4
29.0,7.0,7.6,1.898,4
24.0,6.6,8.3,0.5,4
27.0,6.2,8.4,0.38,4
28.0,7.0,8.1,0.4,4
30.0,6.4,7.6,0.1,4
27.3,5.0,7.6,8.0,4
27.4,6.4,7.7,3.34,4
29.7,6.6,7.7,2.66,4
25.5,6.9,8.0,0.6,4
26.3,5.6,8.1,0.0,4
27.15,5.975,8.2,0.0,4
29.0,6.8,8.0,0.3,4
27.0,6.0,7.8,1.47,4
28.0,5.0,7.6,6.854,4
28.0,6.5,7.7,2.112,4
27.0,6.8,7.8,0.56,4
24.8,5.5,7.8,3.55,4
26.0,6.7,7.7,0.22,4
27.4,6.8,7.7,0.3,4
31.0,4.0,6.8,0.34,4
24.9,5.1,8.2,2.7,4
27.8,6.7,7.8,0.3,4
29.2,6.2,7.9,1.75,4
26.8,6.6,7.8,1.8,4
24.4,5.8,8.1,2.1,4
30.0,6.2,7.7,0.06,4
26.2,6.6,7.81,0.263,4
27.0,6.2,7.7,1.56,4
28.9,7.0,8.0,4.9,4
28.0,7.0,8.0,0.56,4
26.8,6.5,7.9,1.9,4
29.0,7.0,8.0,1.365,4
28.7,6.8,7.9,0.58,4
29.1,4.8,7.8,3.42,4
27.8,6.0,8.0,6.22,4
31.6,4.9,6.5,1.05,4
31.0,6.8,7.0,20.2,4
25.3,4.9,8.4,11.7,4
30.0,4.7,8.3,0.5,4
26.9,6.7,7.7,0.8,4
28.4,6.3,7.6,0.24,4
26.4,6.8,7.7,0.43,4
22.3,7.0,8.1,0.0,4
27.6,7.0,7.8,0.4,4
27.0,6.7,7.8,0.9,4
28.0,4.4,8.0,0.0,4
27.4,5.4,7.7,0.1,4
30.1,5.2,7.1,0.3,4
29.3,5.9,8.3,0.4,4
24.3,7.0,7.6,0.9,4
28.0,6.2,7.6,0.5,4
22.1,5.2,7.9,2.2,4
